Time(s)	Velocity_X(km/s)	Position_X(km)
4801.3	-0.019365645261690632	7049.994233057397
4801.8	-0.01936732656558596	7049.984549814449
4801.888888888889	-0.019367625460396092	7049.982828261048
4802.0	-0.01936799907736298	7049.980676281904
4802.0	-0.019367999077369222	7049.980676281874
4802.2	-0.01936867158635682	7049.976802682059
4802.3	-0.01936900783456571	7049.974865730836
4802.8	-0.019370689068626153	7049.96518080662
4802.888888888889	-0.019370987951022337	7049.96345895433
4803.0	-0.01937136155247228	7049.961306601578
4803.0	-0.01937136155247852	7049.961306601548
4803.2	-0.0193720340335361	7049.957432329237
4803.3	-0.019372370267781946	7049.955495041774
4803.8	-0.01937405143202936	7049.945808436359
4803.888888888889	-0.01937435030201548	7049.9440862851925
4804.0	-0.019374723887953332	7049.941933558846
4804.0	-0.019374723887959574	7049.941933558816
4804.2	-0.019375396341095873	7049.938058614039
4804.3	-0.019375732561383044	7049.936120990348
4804.8	-0.019377413655839275	7049.926432703804
4804.888888888889	-0.01937771251341922	7049.924710253773
4805.0	-0.019378086083849833	7049.922557153849
4805.0	-0.019378086083856074	7049.922557153819
4805.2	-0.01937875850907983	7049.918681536602
4805.3	-0.019379094715412697	7049.9167435766985
4805.8	-0.019380775740099578	7049.907053609094
4805.888888888889	-0.019381074585277224	7049.905330860212
4806.0	-0.019381448140205454	7049.9031773867255
4806.0	-0.019381448140211695	7049.9031773866955
4806.2	-0.019382120537531643	7049.899301097067
4806.3	-0.01938245672991457	7049.897362800964
4806.8	-0.01938413768485393	7049.88767115237
4806.888888888889	-0.01938443651763316	7049.885948104649
4807.0	-0.019384810057063852	7049.883794257616
4807.0	-0.019384810057070094	7049.883794257586
4807.2	-0.01938548242649496	7049.879917295574
4807.3	-0.019385818604932308	7049.877978663285
4807.8	-0.01938749949014597	7049.868285333771
4807.888888888889	-0.01938779831053066	7049.8665619872245
4808.0	-0.019388171834468667	7049.864407766659
4808.0	-0.01938817183447491	7049.864407766629
4808.2	-0.01938884417601342	7049.860530132261
4808.3	-0.019389180340509557	7049.858591163801
4808.8	-0.019390861156019325	7049.848896153437
4808.888888888889	-0.019391159964013357	7049.847172508075
4809.0	-0.019391533472463515	7049.845017913994
4809.0	-0.019391533472469757	7049.845017913964
4809.2	-0.019392205786130635	7049.841139607269
4809.3	-0.01939254193668992	7049.839200302651
4809.8	-0.019394222682517597	7049.829503611506
4809.888888888889	-0.01939452147812484	7049.827779667343
4810.0	-0.019394894971092	7049.82562469976
4810.0	-0.019394894971098243	7049.82562469973
4810.2	-0.01939556725689021	7049.821745720736
4810.3	-0.019395903393516996	7049.819806079974
4810.8	-0.019397584069684375	7049.810107708118
4810.888888888889	-0.019397882852908704	7049.808383465165
4811.0	-0.01939825633039771	7049.806228124097
4811.0	-0.01939825633040395	7049.806228124067
4811.2	-0.01939892858833572	7049.802348472801
4811.3	-0.019399264711034366	7049.80040849591
4811.8	-0.01940094531756323	7049.790708443413
4811.888888888889	-0.019401244088408518	7049.788983901683
4812.0	-0.019401617550424206	7049.786828187145
4812.0	-0.019401617550430447	7049.786828187115
4812.2	-0.01940228978051073	7049.782947863605
4812.3	-0.019402625889285593	7049.781007550599
4812.8	-0.01940430642619771	7049.771305817529
4812.888888888889	-0.019404605184667828	7049.769580977035
4813.0	-0.01940497863121504	7049.767424889043
4813.0	-0.01940497863122128	7049.767424889013
4813.2	-0.01940565083345878	7049.763543893287
4813.3	-0.019405986928314214	7049.761603244177
4813.8	-0.019407667395631354	7049.751899830606
4813.888888888889	-0.01940796614173017	7049.7501746913595
4814.0	-0.019408339572813734	7049.748018229929
4814.0	-0.019408339572819976	7049.748018229899
4814.2	-0.0194090117472234	7049.744136561984
4814.3	-0.019409347828163753	7049.742195576788
4814.8	-0.01941102822590767	7049.732490482784
4814.888888888889	-0.019411326959639055	7049.730765044797
4815.0	-0.01941170037526381	7049.728608209943
4815.0	-0.01941170037527005	7049.728608209913
4815.2	-0.019412372521848104	7049.724725869837
4815.3	-0.019412708588877725	7049.722784548567
4815.8	-0.019414388917070164	7049.7130777742
4815.888888888889	-0.01941468763843798	7049.711352037486
4816.0	-0.019415061038608756	7049.709194829224
4816.0	-0.019415061038614997	7049.7091948291945
4816.2	-0.019415733157376373	7049.705311816987
4816.3	-0.019416069210499612	7049.7033701596565
4816.8	-0.01941774946916231	7049.693661704996
4816.888888888889	-0.01941804817817042	7049.691935669567
4817.0	-0.019418421562892047	7049.689778087912
4817.0	-0.01941842156289829	7049.689778087883
4817.2	-0.01941909365385168	7049.68589440357
4817.3	-0.019419429693072882	7049.683952410193
4817.8	-0.019421109882227568	7049.674242275309
4817.888888888889	-0.019421408578879834	7049.672515941177
4818.0	-0.019421781948157142	7049.670357986145
4818.0	-0.019421781948163384	7049.670357986115
4818.2	-0.01942245401131748	7049.666473629725
4818.3	-0.019422790036640988	7049.664531300316
4818.8	-0.019424470156309385	7049.654819485278
4818.888888888889	-0.019424768840609667	7049.653092852455
4819.0	-0.019425142194447482	7049.650934524062
4819.0	-0.019425142194453723	7049.650934524032
4819.2	-0.01942581422981721	7049.647049495593
4819.3	-0.01942615024124737	7049.645106830166
4819.8	-0.019427830291451183	7049.635393335042
4819.888888888889	-0.019428128963403343	7049.633666403542
4820.0	-0.019428502301806486	7049.631507701803
4820.0	-0.019428502301812724	7049.6315077017725
4820.2	-0.019429174309394285	7049.627622001312
4820.3	-0.019429510306935436	7049.625678999881
4820.8	-0.019431190287696368	7049.615963824741
4820.888888888889	-0.019431488947304263	7049.614236594575
4821.0	-0.019431862270277555	7049.612077519505
4821.0	-0.019431862270283796	7049.612077519475
4821.2	-0.01943253425009211	7049.608191147021
4821.3	-0.019432870233748588	7049.606247809598
4821.8	-0.019434550145088332	7049.596530954514
4821.888888888889	-0.019434848792355817	7049.5948034256935
4822.0	-0.01943522209990408	7049.592643977308
4822.0	-0.01943522209991032	7049.592643977278
4822.2	-0.019435894051954065	7049.588756932859
4822.3	-0.019436230021730207	7049.58681325946
4822.8	-0.019437909863670444	7049.577094724497
4822.888888888889	-0.019438208498601377	7049.5753668970365
4823.0	-0.019438581790729426	7049.573207075351
4823.0	-0.019438581790735668	7049.573207075321
4823.2	-0.01943925371502351	7049.569319358963
4823.3	-0.019439589670923654	7049.567375349601
4823.8	-0.01944126944348606	7049.557655134832
4823.888888888889	-0.01944156806608429	7049.555927008742
4824.0	-0.01944194134279694	7049.553766813772
4824.0	-0.019441941342803182	7049.553766813743
4824.2	-0.019442613239343792	7049.549878425474
4824.3	-0.01944294918137227	7049.547934080164
4824.8	-0.01944462888457851	7049.538212185656
4824.888888888889	-0.01944492749484789	7049.53648376095
4825.0	-0.019445300756149957	7049.534323192712
4825.0	-0.0194453007561562	7049.534323192682
4825.2	-0.01944597262495824	7049.530434132531
4825.3	-0.019446308553119383	7049.528489451284
4825.8	-0.019447988186991116	7049.518765877109
4825.888888888889	-0.01944828678493549	7049.517037153799
4826.0	-0.01944866003083179	7049.514876212306
4826.0	-0.019448660030838033	7049.514876212277
4826.2	-0.01944933187191017	7049.510986480271
4826.3	-0.019449667786208307	7049.509041463104
4826.8	-0.019451347350767176	7049.499316209329
4826.888888888889	-0.0194516459363904	7049.497587187427
4827.0	-0.019452019166885735	7049.495425872697
4827.0	-0.019452019166891977	7049.495425872667
4827.2	-0.01945269098024286	7049.491535468833
4827.3	-0.019453026880682324	7049.489590115759
4827.8	-0.019454706375949968	7049.479863182454
4827.888888888889	-0.019455004949255884	7049.478133861972
4828.0	-0.019455378164355067	7049.475972174019
4828.0	-0.019455378164361308	7049.475972173989
4828.2	-0.0194560499499996	7049.472081098356
4828.3	-0.019456385836584707	7049.470135409389
4828.8	-0.019458065262582758	7049.460406796623
4828.888888888889	-0.01945836382357521	7049.458677177574
4829.0	-0.01945873702328305	7049.456515116413
4829.0	-0.019458737023289287	7049.456515116384
4829.2	-0.019459408781223632	7049.452623368979
4829.3	-0.019459744653958715	7049.450677344132
4829.8	-0.019461424010708793	7049.440947051975
4829.888888888889	-0.019461722559391624	7049.439217134372
4830.0	-0.019462095743712916	7049.437054700019
4830.0	-0.019462095743719158	7049.437054699989
4830.2	-0.0194627674739582	7049.43316228084
4830.3	-0.019463103332847582	7049.431215920126
4830.8	-0.019464782620371296	7049.421483948648
4830.888888888889	-0.019465081156748353	7049.419753732502
4831.0	-0.0194654543256879	7049.4175909249725
4831.0	-0.019465454325694142	7049.4175909249425
4831.2	-0.01946612602824653	7049.4136978340775
4831.3	-0.019466461873294524	7049.411751137512
4831.8	-0.019468141091613482	7049.40201748678
4831.888888888889	-0.019468439615688598	7049.4002869721035
4832.0	-0.019468812769251206	7049.398123791413
4832.0	-0.019468812769257448	7049.398123791383
4832.2	-0.01946948444413182	7049.394230028829
4832.3	-0.01946982027534275	7049.392282996426
4832.8	-0.01947149942447854	7049.38254766651
4832.888888888889	-0.019471797936255555	7049.380816853316
4833.0	-0.01947217107444602	7049.378653299479
4833.0	-0.01947217107445226	7049.37865329945
4833.2	-0.019472842721657252	7049.374758865235
4833.3	-0.01947317853903543	7049.372811497007
4833.8	-0.01947485761900964	7049.363074487977
4833.888888888889	-0.019475156118492397	7049.361343376278
4834.0	-0.019475529241315508	7049.35917944931
4834.0	-0.01947552924132175	7049.35917944928
4834.2	-0.019476200860865992	7049.355284343432
4834.3	-0.01947653666441574	7049.353336639394
4834.8	-0.019478215675249943	7049.343597951318
4834.888888888889	-0.01947851416244227	7049.341866541125
4835.0	-0.01947888726990283	7049.339702241043
4835.0	-0.01947888726990907	7049.339702241014
4835.2	-0.019479558861801194	7049.3358064635595
4835.3	-0.019479894651526823	7049.333858423724
4835.8	-0.019481573593242586	7049.324118056673
4835.888888888889	-0.01948187206814832	7049.322386347998
4836.0	-0.019482245160251113	7049.320221674817
4836.0	-0.019482245160257355	7049.320221674787
4836.2	-0.019482916724505982	7049.316325225755
4836.3	-0.019483252500411805	7049.314376850137
4836.8	-0.019484931373030687	7049.304634804178
4836.888888888889	-0.019485229835653657	7049.302902797035
4837.0	-0.01948560291240348	7049.300737750768
4837.0	-0.019485602912409722	7049.300737750739
4837.2	-0.019486274449023476	7049.296840630157
4837.3	-0.0194866102111138	7049.29489191877
4837.8	-0.01948828901465735	7049.285148193972
4837.888888888889	-0.01948858746500139	7049.283415888373
4838.0	-0.019488960526403025	7049.281250469038
4838.0	-0.019488960526409266	7049.281250469008
4838.2	-0.019489632035396765	7049.277352676903
4838.3	-0.019489967783675902	7049.275403629761
4838.8	-0.019491646518165658	7049.265658226195
4838.888888888889	-0.019491944956234596	7049.263925622151
4839.0	-0.01949231800229283	7049.261759829762
4839.0	-0.019492318002299072	7049.261759829732
4839.2	-0.01949298948366893	7049.257861366132
4839.3	-0.019493325218141185	7049.255911983248
4839.8	-0.019495003883598677	7049.246164900982
4839.888888888889	-0.01949530230939634	7049.244431998506
4840.0	-0.01949567534011596	7049.242265833079
4840.0	-0.019495675340122202	7049.24226583305
4840.2	-0.01949634679388303	7049.238366697981
4840.3	-0.019496682514552704	7049.236416979371
4840.8	-0.01949836111099946	7049.226668218474
4840.888888888889	-0.01949865952452967	7049.224935017578
4841.0	-0.01949903253991546	7049.222768479128
4841.0	-0.0194990325399217	7049.222768479098
4841.2	-0.019499703966082107	7049.218868672589
4841.3	-0.019500039672953506	7049.216918618265
4841.8	-0.019501718200411033	7049.207168178806
4841.888888888889	-0.01950201660167762	7049.205434679503
4842.0	-0.019502389601734352	7049.203267768045
4842.0	-0.019502389601740593	7049.203267768015
4842.2	-0.01950306100030918	7049.199367290095
4842.3	-0.019503396693386604	7049.1974169000705
4842.8	-0.01950507515187641	7049.187664782118
4842.888888888889	-0.019505373540883195	7049.18593098442
4843.0	-0.01950574652561565	7049.18376369997
4843.0	-0.01950574652562189	7049.18376369994
4843.2	-0.01950641789660726	7049.179862550634
4843.3	-0.019506753575895007	7049.177911824923
4843.8	-0.019508431965438586	7049.168158028548
4843.888888888889	-0.01950873034218939	7049.166423932467
4844.0	-0.019509103311602344	7049.164256275039
4844.0	-0.019509103311608586	7049.164256275009
4844.2	-0.01950977465501933	7049.160354454347
4844.3	-0.019510110320521704	7049.158403392964
4844.8	-0.019511788641140542	7049.148647918233
4844.888888888889	-0.01951208700563918	7049.146913523781
4845.0	-0.01951245995973741	7049.144745493392
4845.0	-0.019512459959743652	7049.144745493362
4845.2	-0.019513131275588368	7049.140843001371
4845.3	-0.019513466927309656	7049.138891604328
4845.8	-0.019515145179025233	7049.129134451311
4845.888888888889	-0.019515443531275527	7049.127399758501
4846.0	-0.019515816470063806	7049.125231355166
4846.0	-0.019515816470070047	7049.125231355136
4846.2	-0.01951648775835732	7049.121328191842
4846.3	-0.019516823396301824	7049.119376459155
4846.8	-0.019518501579135608	7049.109617627921
4846.888888888889	-0.019518799919141374	7049.107882636765
4847.0	-0.019519172842624465	7049.105713860497
4847.0	-0.019519172842630706	7049.105713860468
4847.2	-0.019519844103369127	7049.1018100259
4847.3	-0.019520179727541134	7049.099857957582
4847.8	-0.01952185784151458	7049.090097448199
4847.888888888889	-0.019522156169279634	7049.088362158709
4848.0	-0.01952252907746231	7049.086193009526
4848.0	-0.019522529077468553	7049.086193009497
4848.2	-0.0195232003106667	7049.082288503681
4848.3	-0.019523535921070503	7049.080336099746
4848.8	-0.019525213966205067	7049.070573912284
4848.888888888889	-0.01952551228173322	7049.068838324472
4849.0	-0.019525885174620245	7049.066668802389
4849.0	-0.019525885174626487	7049.066668802359
4849.2	-0.01952655638029294	7049.062763625325
4849.3	-0.019526891976932827	7049.060810885786
4849.8	-0.01952856995324995	7049.051047020313
4849.888888888889	-0.019528868256545012	7049.049311134191
4850.0	-0.019529241134141152	7049.0471412392235
4850.0	-0.019529241134147394	7049.0471412391935
4850.2	-0.01952991231229073	7049.043235390966
4850.3	-0.019530247895170987	7049.0412823158385
4850.8	-0.019531925802692102	7049.031516772423
4850.888888888889	-0.019532224093757884	7049.0297805880045
4851.0	-0.0195325969560679	7049.027610320167
4851.0	-0.019532596956074143	7049.027610320137
4851.2	-0.019533268106702934	7049.023703800745
4851.3	-0.019533603675827845	7049.021750390041
4851.8	-0.019535281514574378	7049.0119831687525
4851.888888888889	-0.01953557979341469	7049.01024668605
4852.0	-0.019535952640443343	7049.008076045357
4852.0	-0.019535952640449585	7049.0080760453275
4852.2	-0.019536623763572396	7049.004168854799
4852.3	-0.019536959318946244	7049.002215108532
4852.8	-0.01953863708893961	7048.9924462094405
4852.888888888889	-0.019538935355558257	7048.9907094284645
4853.0	-0.019539308187310308	7048.988538414932
4853.0	-0.019539308187316546	7048.988538414902
4853.2	-0.019539979282941947	7048.984630553265
4853.3	-0.019540314824569013	7048.982676471449
4853.8	-0.01954199252583062	7048.972905894621
4853.888888888889	-0.019542290780231404	7048.971168815385
4854.0	-0.019542663596711606	7048.968997429028
4854.0	-0.019542663596717847	7048.968997428999
4854.2	-0.019543334664854393	7048.96508889628
4854.3	-0.019543670192738963	7048.9631344789295
4854.8	-0.019545347825290205	7048.953362224434
4854.888888888889	-0.019545646067476934	7048.951624846949
4855.0	-0.01954601886869004	7048.949453087784
4855.0	-0.01954601886869628	7048.949453087755
4855.2	-0.019546689909352533	7048.9455438839805
4855.3	-0.019547025423498877	7048.94358913111
4855.8	-0.019548702987361145	7048.933815199017
4855.888888888889	-0.01954900121733762	7048.932077523295
4856.0	-0.019549374003288385	7048.929905391336
4856.0	-0.019549374003294626	7048.929905391307
4856.2	-0.019550045016479136	7048.925995516507
4856.3	-0.019550380516891536	7048.924040428128
4856.8	-0.01955205801208621	7048.914264818505
4856.888888888889	-0.019552356229856235	7048.9125268445605
4857.0	-0.019552729000549406	7048.910354339823
4857.0	-0.019552729000555647	7048.910354339794
4857.2	-0.01955339998627697	7048.906443793994
4857.3	-0.019553735472959695	7048.904488370123
4857.8	-0.019555412899508146	7048.894711083039
4857.888888888889	-0.019555711105075514	7048.892972810882
4858.0	-0.01955608386051584	7048.8907999333815
4858.0	-0.019556083860522083	7048.890799933352
4858.2	-0.01955675481878876	7048.88688871658
4858.3	-0.01955709029174609	7048.884932957229
4858.8	-0.019558767649669677	7048.8751539927525
4858.888888888889	-0.01955906584303819	7048.873415422397
4859.0	-0.01955943858323042	7048.871242172148
4859.0	-0.019559438583236662	7048.871242172119
4859.2	-0.01956010951405724	7048.867330284403
4859.3	-0.01956044497329344	7048.865374189585
4859.8	-0.019562122262613522	7048.855593547785
4859.888888888889	-0.019562420443786973	7048.853854679242
4860.0	-0.01956279316873585	7048.851681056261
4860.0	-0.01956279316874209	7048.851681056232
4860.2	-0.01956346407212511	7048.847768497599
4860.3	-0.01956379951764445	7048.845812067329
4860.8	-0.01956547673838237	7048.836029748274
4860.888888888889	-0.019565774907364553	7048.834290581555
4861.0	-0.01956614761707482	7048.832116585858
4861.0	-0.019566147617081062	7048.832116585828
4861.2	-0.019566818493035057	7048.828203356305
4861.3	-0.019567153924841804	7048.8262465905955
4861.8	-0.0195688310770189	7048.816462594355
4861.888888888889	-0.01956912923381361	7048.814723129473
4862.0	-0.019569501928290007	7048.812548761073
4862.0	-0.01956950192829625	7048.812548761044
4862.2	-0.01957017277682975	7048.8086348606585
4862.3	-0.019570508194928175	7048.806677759525
4862.8	-0.01957218527856577	7048.796892086166
4862.888888888889	-0.019572483423176794	7048.795152323134
4863.0	-0.019572856102424062	7048.792977582047
4863.0	-0.019572856102430303	7048.792977582018
4863.2	-0.019573526923551843	7048.789063010797
4863.3	-0.019573862327946206	7048.787105574252
4863.8	-0.01957553934306562	7048.777318223843
4863.888888888889	-0.019575837475496752	7048.775578162673
4864.0	-0.019576210139519625	7048.773403048915
4864.0	-0.019576210139525867	7048.7734030488855
4864.2	-0.019576880933243973	7048.769487806858
4864.3	-0.019577216323938534	7048.767530034915
4864.8	-0.019578893270561077	7048.7577410075255
4864.888888888889	-0.0195791913908161	7048.756000648229
4865.0	-0.019579564039619315	7048.753825161814
4865.0	-0.019579564039625557	7048.753825161784
4865.2	-0.019580234805948747	7048.749909248976
4865.3	-0.01958057018294777	7048.74795114165
4865.8	-0.019582247061094744	7048.738160437349
4865.888888888889	-0.019582545169177446	7048.736419779938
4866.0	-0.019582917802765734	7048.734243920881
4866.0	-0.019582917802771976	7048.734243920851
4866.2	-0.01958358854170877	7048.730327337291
4866.3	-0.019583923905016513	7048.7283688945945
4866.8	-0.019585600714709207	7048.718576513449
4866.888888888889	-0.01958589881062338	7048.716835557936
4867.0	-0.01958627142900147	7048.714659326253
4867.0	-0.01958627142900771	7048.714659326224
4867.2	-0.019586942140566627	7048.7107420719385
4867.3	-0.019587277490187342	7048.708783293885
4867.8	-0.019588954231447044	7048.698989235964
4867.888888888889	-0.01958925231519646	7048.697247982362
4868.0	-0.019589624918369086	7048.695071378069
4868.0	-0.019589624918375327	7048.695071378039
4868.2	-0.019590295602564874	7048.691153453055
4868.3	-0.019590630938502822	7048.6891943396595
4868.8	-0.019592307611350803	7048.679398605032
4868.888888888889	-0.01959260568293925	7048.677657053351
4869.0	-0.019592978270911134	7048.675480076462
4869.0	-0.019592978270917372	7048.675480076433
4869.2	-0.019593648927746062	7048.671561480779
4869.3	-0.01959398425000549	7048.669602032054
4869.8	-0.01959566085446302	7048.659804620787
4869.888888888889	-0.019595958913894273	7048.658062771041
4870.0	-0.019596331486670143	7048.655885421572
4870.0	-0.01959633148667638	7048.655885421543
4870.2	-0.019597002116152715	7048.651966155246
4870.3	-0.01959733742473788	7048.650006371205
4870.8	-0.01959901396082621	7048.640207283368
4870.888888888889	-0.019599312008104053	7048.638465135568
4871.0	-0.01959968456568863	7048.636287413535
4871.0	-0.01959968456569487	7048.636287413505
4871.2	-0.01960035516782735	7048.632367476592
4871.3	-0.019600690462742498	7048.630407357249
4871.8	-0.019602366930482878	7048.620606592911
4871.888888888889	-0.019602664965611086	7048.61886414707
4872.0	-0.01960303750800909	7048.616686052486
4872.0	-0.01960303750801533	7048.616686052456
4872.2	-0.019603708082812452	7048.612765444955
4872.3	-0.019604043364061838	7048.610804990324
4872.8	-0.019605719763475506	7048.6010025495525
4872.888888888889	-0.019606017786457857	7048.599259805683
4873.0	-0.019606390313674008	7048.597081338564
4873.0	-0.01960639031368025	7048.597081338534
4873.2	-0.01960706086115051	7048.593160060471
4873.3	-0.019607396128738373	7048.591199270567
4873.8	-0.019609072459846562	7048.581395153429
4873.888888888889	-0.019609370470686827	7048.579652111543
4874.0	-0.019609742982725845	7048.577473271904
4874.0	-0.019609742982732083	7048.577473271875
4874.2	-0.01961041350288397	7048.5735513232785
4874.3	-0.01961074875681456	7048.571590198113
4874.8	-0.019612425019638488	7048.561784404678
4874.888888888889	-0.01961272301834044	7048.560041064787
4875.0	-0.019613095515207037	7048.557861852643
4875.0	-0.01961309551521328	7048.557861852614
4875.2	-0.019613766008055283	7048.553939233511
4875.3	-0.019614101248332835	7048.551977773099
4875.8	-0.019615777442893723	7048.542170303435
4875.888888888889	-0.01961607542946113	7048.540426665551
4876.0	-0.01961644791116002	7048.538247080919
4876.0	-0.019616447911166263	7048.53824708089
4876.2	-0.019617118376706866	7048.5343237913075
4876.3	-0.019617453603335628	7048.532361995662
4876.8	-0.01961912972965467	7048.522552849838
4876.888888888889	-0.019619427704091308	7048.520808913973
4877.0	-0.019619800170627203	7048.518628956867
4877.0	-0.019619800170633445	7048.518628956837
4877.2	-0.019620470608881127	7048.514704996804
4877.3	-0.019620805821865334	7048.512742865938
4877.8	-0.019622481879963734	7048.502932044022
4877.888888888889	-0.019622779842273366	7048.501187810189
4878.0	-0.019623152293650973	7048.499007480623
4878.0	-0.019623152293657214	7048.499007480594
4878.2	-0.01962382270462045	7048.495082850135
4878.3	-0.019624157903964348	7048.493120384063
4878.8	-0.019625833893863284	7048.483307886123
4878.888888888889	-0.019626131844049675	7048.481563354334
4879.0	-0.019626504280273706	7048.479382652325
4879.0	-0.019626504280279948	7048.4793826522955
4879.2	-0.019627174663967215	7048.475457351439
4879.3	-0.01962750984967503	7048.473494550175
4879.8	-0.019629185771395687	7048.46368037628
4879.888888888889	-0.019629483709462603	7048.461935546546
4880.0	-0.019629856130537762	7048.459754472108
4880.0	-0.019629856130544004	7048.459754472079
4880.2	-0.01963052648696377	7048.455828500853
4880.3	-0.01963086165903974	7048.4538653644095
4880.8	-0.019632537512603285	7048.444049514626
4880.888888888889	-0.01963283543855449	7048.442304386961
4881.0	-0.019633207844485478	7048.440122940109
4881.0	-0.01963320784449172	7048.44012294008
4881.2	-0.01963387817365245	7048.436196298511
4881.3	-0.019634213332100806	7048.434232826903
4881.8	-0.0196358891175284	7048.4244153013
4881.888888888889	-0.019636187031367654	7048.422669875715
4882.0	-0.019636559422159177	7048.420488056465
4882.0	-0.019636559422165415	7048.420488056436
4882.2	-0.019637229724075573	7048.416560744551
4882.3	-0.019637564868900545	7048.414596937791
4882.8	-0.019639240586213344	7048.404777736437
4882.888888888889	-0.01963953848794441	7048.403032012944
4883.0	-0.01963991086360116	7048.400849821311
4883.0	-0.019639910863607397	7048.400849821282
4883.2	-0.019640581138275444	7048.3969218391085
4883.3	-0.01964091626948126	7048.394957697211
4883.8	-0.019642591918700405	7048.385136820173
4883.888888888889	-0.019642889808327034	7048.383390798785
4884.0	-0.019643262168853714	7048.381208234783
4884.0	-0.019643262168859955	7048.381208234754
4884.2	-0.019643932416294342	7048.377279582321
4884.3	-0.019644267533885235	7048.375315105298
4884.8	-0.019645943115031855	7048.365492552645
4884.888888888889	-0.019646240992557813	7048.363746233373
4885.0	-0.019646613337959116	7048.361563297019
4885.0	-0.019646613337965357	7048.3615632969895
4885.2	-0.01964728355817454	7048.357633974322
4885.3	-0.01964761866215473	7048.355669162189
4885.8	-0.019649294175249955	7048.345844933989
4885.888888888889	-0.019649592040678992	7048.344098316845
4886.0	-0.019649964370959616	7048.341915008153
4886.0	-0.019649964370965854	7048.341915008124
4886.2	-0.01965063456395828	7048.33798501525
4886.3	-0.019650969654331992	7048.336019868018
4886.8	-0.01965264509939694	7048.32619396434
4886.888888888889	-0.01965294295273281	7048.324447049336
4887.0	-0.019653315267897445	7048.322263368322
4887.0	-0.019653315267903683	7048.322263368293
4887.2	-0.019653985433687796	7048.318332705239
4887.3	-0.019654320510459254	7048.316367222925
4887.8	-0.01965599588751503	7048.306539643835
4887.888888888889	-0.019656293728761483	7048.304792430984
4888.0	-0.019656666028814822	7048.302608377662
4888.0	-0.01965666602882106	7048.302608377633
4888.2	-0.019657336167405302	7048.298677044428
4888.3	-0.019657671230578724	7048.2967112270435
4888.8	-0.01965934653964643	7048.28688197261
4888.888888888889	-0.01965964436880722	7048.285134461925
4889.0	-0.019660016653753946	7048.28295003631
4889.0	-0.019660016653760187	7048.28295003628
4889.2	-0.019660686765153	7048.279018032949
4889.3	-0.019661021814732605	7048.277051880509
4889.8	-0.01966269705583333	7048.267220950801
4889.888888888889	-0.019662994872912204	7048.265473142292
4890.0	-0.019663367142757005	7048.2632883444
4890.0	-0.019663367142763247	7048.263288344371
4890.2	-0.019664037226973064	7048.259355670943
4890.3	-0.019664372262963064	7048.257389183459
4890.8	-0.019666047436117894	7048.247556578544
4890.888888888889	-0.019666345241118603	7048.245808472224
4891.0	-0.01966671749586616	7048.24362330207
4891.0	-0.019666717495872402	7048.243623302041
4891.2	-0.01966738755290765	7048.239689958542
4891.3	-0.01966772257531227	7048.237723136029
4891.8	-0.019669397680542277	7048.227888855975
4891.888888888889	-0.019669695473468564	7048.226140451856
4892.0	-0.019670067713123563	7048.223954909454
4892.0	-0.019670067713129805	7048.223954909425
4892.2	-0.01967073774299892	7048.220020895882
4892.3	-0.019671072751822363	7048.218053738354
4892.8	-0.01967274778914861	7048.208217783228
4892.888888888889	-0.019673045570004218	7048.206469081322
4893.0	-0.01967341779457134	7048.204283166689
4893.0	-0.01967341779457758	7048.2042831666595
4893.2	-0.01967408779728898	7048.2003484831
4893.3	-0.01967442279253546	7048.1983809905705
4893.8	-0.019676097761979008	7048.188543360441
4893.888888888889	-0.019676395530767683	7048.18679436076
4894.0	-0.019676767740251604	7048.18460807391
4894.0	-0.019676767740257846	7048.184608073881
4894.2	-0.019677437715819954	7048.180672720333
4894.3	-0.019677772697493684	7048.178704892814
4894.8	-0.019679447599075573	7048.168865587749
4894.888888888889	-0.019679745355801057	7048.167116290306
4895.0	-0.019680117550206457	7048.1649296312535
4895.0	-0.019680117550212695	7048.164929631224
4895.2	-0.01968078749863393	7048.160993607715
4895.3	-0.019681122466739115	7048.159025445221
4895.8	-0.01968279730048039	7048.149184465288
4895.888888888889	-0.01968309504514642	7048.147434870094
4896.0	-0.01968346722447797	7048.145247838855
4896.0	-0.01968346722448421	7048.1452478388255
4896.2	-0.01968413714577298	7048.14131114538
4896.3	-0.01968447210031383	7048.139342647926
4896.8	-0.01968614686623552	7048.129499993193
4896.888888888889	-0.019686444598845835	7048.1277501002605
4897.0	-0.019686816763108208	7048.12556269685
4897.0	-0.01968681676311445	7048.12556269682
4897.2	-0.019687486657279173	7048.121625333468
4897.3	-0.01968782159825989	7048.119656501065
4897.8	-0.019689496296383013	7048.109812171601
4897.888888888889	-0.019689794016941348	7048.108061980942
4898.0	-0.01969016616613922	7048.105874205374
4898.0	-0.019690166166145457	7048.105874205345
4898.2	-0.019690836033194537	7048.101936172111
4898.3	-0.019691170960619325	7048.099967004775
4898.8	-0.019692845590964896	7048.090121000646
4898.888888888889	-0.01969314329947499	7048.088370512272
4899.0	-0.019693515433613022	7048.086182364563
4899.0	-0.01969351543361926	7048.086182364534
4899.2	-0.0196941852735611	7048.082243661447
4899.3	-0.01969452018743416	7048.08027415919
4899.8	-0.019696194750023183	7048.070426480464
4899.888888888889	-0.01969649244648877	7048.068675694388
4900.0	-0.01969686456557163	7048.066487174552
